id,chain,dept,category,company,brand,date,productsize,productmeasure,purchasequantity,purchaseamount
86246,205,4,416,104000040,16765,29-07-12,1.76,OZ,1,0.99
86246,205,33,3303,104178040,19154,29-07-12,3.25,OZ,1,1
86246,205,4,416,103400030,8247,29-07-12,1.45,OZ,1,0.99
86246,205,29,2924,105480050,19039,01-08-12,15.8,OZ,1,2.69
86246,205,99,9904,103338333,33170,01-08-12,48,OZ,1,4.29
86246,205,27,2712,103270030,7966,01-08-12,1,CT,1,4.99
86246,205,55,5562,104148343,9547,01-08-12,48,OZ,1,5.39
86246,205,31,3108,104113040,28204,01-08-12,5,OZ,1,1.29
86246,205,9,907,107225070,12465,01-08-12,20,OZ,1,3.09
86246,205,33,3350,102620020,16611,01-08-12,4.2,OZ,1,3.79
86246,205,51,5128,1071785474,11614,01-08-12,8,OZ,1,1.5
86246,205,36,3604,107297979,16095,01-08-12,101.4,OZ,1,3.99
86246,205,10,1013,102400020,4704,01-08-12,18,OZ,1,3.09
86246,205,36,3612,104113040,17690,01-08-12,128,OZ,1,1.29
86246,205,97,9753,1021017020,0,01-08-12,1,CT,2,11.99
86246,205,37,3707,105100050,17812,01-08-12,26,OZ,1,3.09
86246,205,21,2105,105200050,7054,01-08-12,64,OZ,1,2.89
86246,205,33,3318,104166444,7179,01-08-12,11,OZ,1,1.99
86246,205,63,6330,101116616,15266,01-08-12,8,OZ,2,3.58
86246,205,36,3611,108265787,4687,01-08-12,101.4,OZ,5,5
86246,205,63,6305,102500020,16489,01-08-12,59,OZ,2,9.78
86246,205,63,6320,102685525,7667,01-08-12,12,CT,1,1.79
86246,205,20,2002,105100050,27873,01-08-12,46,OZ,2,6.78
86246,205,63,6315,107996777,31373,01-08-12,128,OZ,1,4.99
86246,205,18,1850,102120020,16044,01-08-12,3,CT,1,3.49
86246,205,63,6315,101116616,15266,01-08-12,128,OZ,1,3.35
86246,205,56,5607,102100020,13967,02-08-12,8,OZ,1,2.59
86246,205,63,6316,102100020,2321,02-08-12,16,OZ,1,2.89
86246,205,9,901,1060137969,26861,02-08-12,5,OZ,1,1
86246,205,21,2105,104900040,14357,02-08-12,32,OZ,10,9.9
86246,205,9,901,104400040,13243,02-08-12,5.2,OZ,1,2.09
86246,205,97,9753,1020800020,0,02-08-12,1,CT,2,13.98
86246,205,33,3310,104178040,19154,02-08-12,2.5,OZ,3,2.97
86246,205,63,6315,101116616,15266,02-08-12,128,OZ,2,6.7
86246,205,33,3310,104178040,19154,02-08-12,2.25,OZ,2,1.98
86246,205,18,1898,104116343,8435,02-08-12,4,CT,1,1.99
86246,205,30,3008,107110070,8280,02-08-12,8,OZ,1,2.39
86246,205,36,3601,104900040,3809,02-08-12,20,OZ,1,1.69
86246,205,36,3611,108265787,4687,02-08-12,101.4,OZ,2,2
86246,205,64,6410,108200080,16696,03-08-12,67.2,OZ,2,16.58
86246,205,36,3603,104300040,4186,03-08-12,256,OZ,1,4.09
86246,205,63,6315,107996777,31373,03-08-12,128,OZ,1,4.99
86246,205,35,3508,103700030,18371,03-08-12,27,OZ,1,10.99
86246,205,97,9753,1021013323,0,03-08-12,1,CT,1,10.51
86246,205,37,3708,104100040,10522,03-08-12,2,OZ,2,3.58
86246,205,18,1837,104874545,82195,03-08-12,4,CT,1,1.59
86246,205,37,3703,101116616,15266,03-08-12,10.5,OZ,1,1.29
86246,205,97,9753,1021620020,0,03-08-12,1,CT,1,1.49
86246,205,41,4107,102400020,4704,03-08-12,14.5,OZ,3,5.37
86246,205,58,5823,107367575,3012,03-08-12,10,OZ,2,6
86246,205,39,3903,103000030,1058,03-08-12,24,OZ,1,4.59
86246,205,63,6320,102685525,7667,03-08-12,18,CT,2,5.58
86246,205,97,9753,1022033929,0,03-08-12,1,CT,1,12.02
86246,205,26,2629,107331070,11125,03-08-12,500,CT,1,4.99
86246,205,53,5307,101450010,20864,03-08-12,10,OZ,2,5.98
86246,205,97,9753,1020099929,0,03-08-12,1,CT,1,4.02
86246,205,99,9909,107127979,6732,03-08-12,10,OZ,1,3.69
86246,205,58,5823,107740070,2500,03-08-12,12,OZ,2,7.98
86246,205,5,501,104240040,40317,03-08-12,21,OZ,1,3.39
86246,205,97,9753,1021013424,0,03-08-12,1,CT,3,13.46
86246,205,54,5401,103800030,5618,03-08-12,29.6,OZ,1,5.49
86246,205,25,2506,104127141,26189,03-08-12,32,OZ,2,8.18
86246,205,9,907,107021070,69929,03-08-12,20,OZ,1,0.99
86246,205,63,6318,101800010,14029,03-08-12,13.8,OZ,1,2.99
86246,205,55,5552,102073525,18893,03-08-12,48,OZ,2,11.18
86246,205,56,5620,107592575,4368,03-08-12,8,OZ,1,3.19
86246,205,7,709,102550020,6550,03-08-12,3.81,OZ,1,8.79
86246,205,26,2634,103700030,3293,03-08-12,4,RL,2,7.38
86246,205,53,5307,102880020,7907,03-08-12,14,OZ,1,2.65
86246,205,60,6011,101800010,14029,03-08-12,16.3,OZ,2,4.58
86246,205,9,901,1070897171,10653,03-08-12,15,OZ,2,7.78
86246,205,18,1850,102120020,16044,03-08-12,3,CT,1,3.49
86246,205,7,707,102550020,6550,03-08-12,10.8,OZ,1,4.69
86246,205,58,5827,101590010,1366,03-08-12,12,OZ,1,2.99
86246,205,9,907,101410010,13791,03-08-12,24,OZ,1,3.99
86246,205,18,1890,107065272,914,03-08-12,1,CT,1,1
86246,205,5,516,103000030,14760,03-08-12,6.7,OZ,1,3.39
86246,205,58,5836,107318474,54531,03-08-12,10,OZ,1,3.55
86246,205,9,908,104980040,12592,03-08-12,8,OZ,1,3.99
86246,205,23,2301,101510010,23948,03-08-12,12,OZ,2,4.38
86246,205,2,214,103000030,1058,03-08-12,32,OZ,1,2.99
86246,205,58,5815,103760030,8501,03-08-12,3.5,OZ,1,1.99
86246,205,9,902,104400040,15335,03-08-12,15.1,OZ,1,3.99
86246,205,63,6313,102223929,16078,03-08-12,7,OZ,1,3.39
86246,205,8,807,107460979,9524,03-08-12,18,OZ,1,1.29
86246,205,58,5823,104470040,13310,03-08-12,16,OZ,1,2.99
86246,205,5,501,104240040,40317,03-08-12,19.5,OZ,1,3.59
86246,205,58,5835,107590070,2073,03-08-12,16,OZ,2,7.18
86246,205,8,818,105100050,14403,03-08-12,14,OZ,1,1.99
86246,205,58,5827,104470040,13310,03-08-12,16,OZ,1,5.99
86246,205,8,809,101300010,8164,03-08-12,12,OZ,3,5.67
86246,205,27,2713,102310020,3223,03-08-12,3.5,OZ,3,2.97
86246,205,31,3110,103760030,8501,03-08-12,2.8,OZ,1,2.49
86246,205,31,3101,105250050,15919,03-08-12,1.7,OZ,1,2.99
86246,205,33,3307,102900020,14112,03-08-12,10,OZ,1,6.79
86246,205,33,3302,102389626,14268,03-08-12,19.2,OZ,1,5.49
86246,205,97,9753,1022033929,0,04-08-12,1,CT,1,11.46
86246,205,36,3601,104900040,3809,04-08-12,144,OZ,1,5.79
86246,205,9,922,102430020,10577,04-08-12,12,OZ,1,1.79
86246,205,36,3604,107800070,16023,04-08-12,144,OZ,1,3.99
86246,205,6,610,1061126969,15041,04-08-12,12,OZ,1,2.79
86246,205,34,3499,103700030,7196,04-08-12,1,CT,1,1.99
86246,205,9,907,107763373,17614,04-08-12,16,OZ,1,2.09
86246,205,36,3618,101200010,23361,04-08-12,144,OZ,2,7.98
86246,205,18,1802,104116343,8435,04-08-12,4,CT,1,1.35
86246,205,36,3618,101200010,23361,04-08-12,20,OZ,1,1
86246,205,18,1802,104613545,17898,04-08-12,4,CT,1,2.35
86246,205,36,3632,107800070,4354,04-08-12,20,OZ,1,1
86246,205,69,6901,101700010,15288,04-08-12,2,OZ,1,4.29
86246,205,35,3509,109451494,20153,04-08-12,62.5,OZ,1,3.39
86246,205,18,1835,104460040,9709,04-08-12,6.7,LB,1,7.99
86246,205,36,3611,108265787,4687,04-08-12,101.4,OZ,1,1
86246,205,71,7113,108087888,13505,04-08-12,12.6,OZ,1,4.99
86246,205,34,3411,103700030,7196,04-08-12,16,OZ,1,4.29
86246,205,58,5823,104470040,13310,05-08-12,8,OZ,1,4.39
86246,205,34,3410,107418272,16853,05-08-12,56,OZ,1,6.99
86246,205,63,6321,107890272,18730,05-08-12,8,OZ,1,2.99
86246,205,99,9904,103338333,33170,05-08-12,16,OZ,1,2.49
86246,205,25,2508,102529323,16410,05-08-12,64,OZ,1,3.79
86246,205,41,4107,104113040,28204,05-08-12,15.25,OZ,2,1.26
86246,205,63,6315,1074236575,8499,05-08-12,64,OZ,1,4.59
86246,205,16,1604,102200020,6021,05-08-12,15,CT,1,1.29
86246,205,23,2301,107680878,1393,05-08-12,13.25,OZ,1,1.59
86246,205,56,5615,107357070,8185,05-08-12,8,OZ,1,3.69
86246,205,63,6320,107723676,27247,05-08-12,12,CT,1,2.39
86246,205,11,1112,102898929,26666,05-08-12,9.5,OZ,1,4.59
86246,205,55,5552,104113040,84481,05-08-12,48,OZ,1,4.29
86246,205,14,1411,102400020,4704,05-08-12,8.25,OZ,1,1.09
86246,205,9,907,101410010,13791,05-08-12,24,OZ,1,4.29
86246,205,9,902,102840020,17248,05-08-12,8,OZ,1,3.89
86246,205,9,907,107518575,11221,05-08-12,18,OZ,1,3.79
86246,205,35,3508,103700030,18371,06-08-12,56,OZ,1,9.99
86246,205,63,6305,104850040,18799,06-08-12,89,OZ,1,7.29
86246,205,34,3411,103500030,8919,06-08-12,15,OZ,1,4.89
86246,205,64,6409,104198545,4071,06-08-12,1.5,LT,1,7.79
86246,205,21,2106,103120030,12957,06-08-12,64,OZ,1,3.99
86246,205,0,0,10000,0,07-08-12,0,,1,-2.1
86246,205,64,6401,101820010,2510,07-08-12,72,OZ,1,6.19
86246,205,9,901,104113040,28204,07-08-12,8.9,OZ,1,1.29
86246,205,26,2632,103600030,8583,07-08-12,56,CT,1,2.19
86246,205,33,3303,104166444,7179,07-08-12,6,OZ,1,2.39
86246,205,19,1905,104180040,19713,07-08-12,18,OZ,1,2.49
86246,205,36,3630,104900040,3809,07-08-12,67.6,OZ,1,1.89
86246,205,21,2119,101200010,10522,07-08-12,33.8,OZ,1,0.99
86246,205,21,2105,105200050,7054,07-08-12,64,OZ,1,2.89
86246,205,26,2622,101258717,7245,07-08-12,15,CT,1,1.99
86246,205,26,2626,101258717,7245,07-08-12,1,CT,1,3.69
86246,205,19,1908,104530040,13915,07-08-12,16.3,OZ,1,3.69
86246,205,21,2117,108768484,2903,07-08-12,60,OZ,2,6.78
86246,205,31,3101,107032878,13014,08-08-12,6,OZ,1,3.99
86246,205,97,9753,1020101424,0,08-08-12,1,CT,1,4.52
86246,205,43,4302,104300040,4030,08-08-12,8,OZ,1,2.09
86246,205,36,3630,104900040,12086,08-08-12,144,OZ,1,5.79
86246,205,3,311,101600010,1756,08-08-12,16,OZ,1,2.29
86246,205,6,610,1061126969,15041,08-08-12,33.6,OZ,2,13.98
86246,205,59,5902,103450030,10165,09-08-12,16,OZ,1,3.79
86246,205,99,9909,107127979,6732,09-08-12,9.8,OZ,1,3.99
86246,205,64,6401,101820010,2510,09-08-12,72,OZ,1,6.19
86246,205,55,5558,107255474,35506,09-08-12,27,OZ,1,6.49
86246,205,21,2112,103120030,12957,09-08-12,64,OZ,1,4.29
86246,205,99,9908,103338333,33170,09-08-12,16,OZ,1,1.99
86246,205,58,5834,1083334888,55134,09-08-12,24,OZ,1,4.99
86246,205,7,707,104300040,11339,09-08-12,34.5,OZ,1,10.59
86246,205,26,2608,104116343,8435,09-08-12,24,CT,1,1.69
86246,205,0,0,10000,0,09-08-12,0,,1,1.61
86246,205,26,2609,104200040,5016,09-08-12,40,CT,1,4.99
86246,205,6,610,1061126969,15041,09-08-12,8.4,OZ,1,1.99
86246,205,26,2609,104113040,28204,09-08-12,30,CT,1,0.89
86246,205,36,3604,107297979,16095,09-08-12,144,OZ,1,5.79
86246,205,35,3504,104815545,14363,09-08-12,25,OZ,1,1
86246,205,99,9908,103338333,33170,10-08-12,16,OZ,1,1.49
86246,205,58,5812,107495676,8144,10-08-12,12,OZ,1,4.99
86246,205,55,5559,107756777,14286,10-08-12,33,OZ,1,4.79
86246,205,21,2112,101116616,15266,10-08-12,64,OZ,1,4.99
86246,205,10,1013,102400020,4704,10-08-12,18,OZ,1,3.09
86246,205,21,2103,103120030,12957,10-08-12,64,OZ,1,3.99
86246,205,46,4606,104130343,38922,10-08-12,16,OZ,2,5.18
86246,205,20,2002,105100050,27873,10-08-12,46,OZ,1,3.39
86246,205,14,1415,102400020,4704,10-08-12,14.5,OZ,2,4.38
86246,205,41,4108,101116616,15266,10-08-12,15,OZ,1,1.49
86246,205,43,4302,104300040,4030,10-08-12,12,OZ,1,2.89
86246,205,97,9753,1022020222,0,11-08-12,1,CT,2,7.41
86246,205,99,9909,107127979,6732,11-08-12,12,OZ,1,4.19
86246,205,56,5617,102100020,9886,11-08-12,8,OZ,1,3.49
86246,205,2,201,1064420969,5345,11-08-12,16.5,OZ,2,3.98
86246,205,81,8101,102820020,11186,11-08-12,1,CT,4,19.08
86246,205,12,1204,104800040,38150,11-08-12,4,OZ,1,3.49
86246,205,21,2117,102500020,26108,11-08-12,67.5,OZ,1,1.99
86246,205,0,0,10000,20405,11-08-12,0,,3,3.87
86246,205,64,6401,103410030,11704,11-08-12,144,OZ,1,9.79
86246,205,14,1416,101116616,15266,11-08-12,29,OZ,1,2.29
86246,205,58,5824,107590070,2073,11-08-12,19,OZ,1,4.99
86246,205,14,1416,104130343,38922,11-08-12,15,OZ,1,1.69
86246,205,70,7001,104116343,5845,11-08-12,16,OZ,1,3.89
86246,205,9,907,107518575,11221,11-08-12,15,OZ,1,3.49
86246,205,18,1854,107179878,14807,11-08-12,1,CT,1,1.55
86246,205,33,3304,102840020,6777,11-08-12,10.5,OZ,1,3.49
86246,205,64,6401,103410030,11704,11-08-12,288,OZ,1,17.69
86246,205,36,3604,107297979,16095,11-08-12,67.6,OZ,1,1.89
86246,205,56,5620,102100020,9886,11-08-12,8,OZ,1,4.59
86246,205,36,3603,104300040,26420,11-08-12,64,OZ,6,1.5
86246,205,26,2628,104200040,2308,11-08-12,8,RL,1,10.29
86246,205,35,3504,104815545,14363,11-08-12,25,OZ,2,2
86246,205,58,5812,1078533171,7796,11-08-12,48,OZ,1,5.99
86246,205,26,2608,104116343,8435,11-08-12,24,CT,1,0.99
86246,205,26,2609,104116545,16879,11-08-12,22,CT,1,3.69
86246,205,18,1835,104460040,9709,11-08-12,15.7,LB,1,12.29
86246,205,41,4107,101116616,15266,12-08-12,14.75,OZ,2,3.18
86246,205,64,6401,101820010,2510,12-08-12,216,OZ,1,12.99
86246,205,97,9753,1022033929,0,12-08-12,1,CT,3,27.82
86246,205,59,5902,101116616,15266,12-08-12,16,OZ,1,3.69
86246,205,51,5129,101450010,20864,12-08-12,21,OZ,1,5.75
86246,205,26,2622,1067273363,2308,12-08-12,8,CT,3,3
86246,205,4,418,103400030,57369,12-08-12,12,OZ,1,4.39
86246,205,63,6315,101116616,15266,12-08-12,32,OZ,1,1.59
86246,205,54,5403,101800010,14029,12-08-12,11.5,OZ,1,3.19
86246,205,21,2114,104140949,3957,12-08-12,4.5,OZ,1,0.99
86246,205,9,901,103010030,3454,12-08-12,14.5,OZ,1,3.89
86246,205,18,1831,107116979,1756,12-08-12,1,CT,1,0.99
86246,205,36,3611,108265787,4687,13-08-12,101.4,OZ,2,2
86246,205,63,6320,102685525,7667,15-08-12,12,CT,1,0.99
86246,205,36,3618,104900040,23359,15-08-12,101.4,OZ,1,3.99
86246,205,63,6312,105020050,52045,15-08-12,64,OZ,1,2.09
86246,205,33,3303,102840020,10241,15-08-12,10.5,OZ,1,4.29
86246,205,26,2606,105543757,11482,15-08-12,100,CT,1,1.69
86246,205,55,5552,102073525,18893,15-08-12,48,OZ,1,5.59
86246,205,56,5617,102100020,9886,15-08-12,16,OZ,1,5.49
86246,205,8,807,101958212,86245,15-08-12,18,OZ,1,2.39
86246,205,63,6315,101116616,15266,15-08-12,128,OZ,1,3.35
86246,205,55,5561,107332171,10815,15-08-12,36,OZ,1,3.99
86246,205,10,1010,105150050,16728,15-08-12,7.25,OZ,1,2.59
86246,205,7,708,1079849373,31032,15-08-12,12,OZ,1,10.79
86246,205,9,907,107225070,12465,15-08-12,16,OZ,1,3.19
86246,205,97,9753,1020800020,0,16-08-12,1,CT,1,4.99
86246,205,97,9753,1022033929,0,17-08-12,1,CT,1,7.9
86246,205,26,2634,103600030,4139,17-08-12,12,RL,1,10.59
86246,205,49,4902,101380010,27474,17-08-12,10,OZ,2,5.58
86246,205,63,6330,101116616,15266,17-08-12,8,OZ,1,1.79
86246,205,99,9904,107143070,5072,17-08-12,16,OZ,1,2.49
86246,205,60,6011,101800010,14029,17-08-12,16.3,OZ,1,2.29
86246,205,5,501,1088491282,8459,17-08-12,14.5,OZ,1,4.49
86246,205,71,7112,107940070,17521,17-08-12,12,OZ,1,2.59
86246,205,41,4109,105200050,19212,17-08-12,15,OZ,2,2.16
86246,205,27,2702,101780010,30972,17-08-12,3.5,LB,1,5.99
86246,205,9,906,107174070,20626,17-08-12,8,OZ,1,1.69
86246,205,73,7308,109110898,3813,17-08-12,18,CT,1,5.99
86246,205,7,709,109955595,37013,17-08-12,5.71,OZ,1,10.79
86246,205,58,5830,107080070,16704,17-08-12,10,OZ,1,3.09
86246,205,16,1604,102200020,6021,17-08-12,15,CT,1,1.29
86246,205,73,7308,1031254636,7853,17-08-12,30,CT,1,1.85
86246,205,5,501,102430020,17616,17-08-12,16,OZ,1,2.59
86246,205,26,2628,103700030,2248,17-08-12,1,RL,2,2
86246,205,9,901,1070897171,10653,17-08-12,15,OZ,1,3.89
86246,205,73,7312,107430070,19436,17-08-12,0.5,OZ,1,4.69
86246,205,8,803,104130343,38922,17-08-12,8,OZ,1,0.99
86246,205,58,5834,103760030,8501,17-08-12,12,OZ,1,3.29
86246,205,5,516,103000030,14760,17-08-12,6.7,OZ,1,3.39
86246,205,97,9753,1022020121,0,17-08-12,1,CT,2,14.44
86246,205,5,516,104130343,38922,17-08-12,8.4,OZ,1,2.99
86246,205,25,2501,1065272969,5453,17-08-12,14,OZ,1,2.59
86246,205,5,516,101600010,12426,17-08-12,8.9,OZ,2,7.38
86246,205,73,7319,1036382434,12163,17-08-12,12,CT,1,9.69
86246,205,2,201,1064420969,5345,17-08-12,16.5,OZ,1,1.99
86246,205,58,5837,104470040,13310,17-08-12,2.52,OZ,1,4.19
86246,205,5,516,101600010,12426,17-08-12,7.1,OZ,1,3.99
86246,205,63,6320,102685525,7667,17-08-12,12,CT,2,2.98
86246,205,36,3627,101200010,16391,17-08-12,20,OZ,1,1.59
86246,205,25,2509,101116616,15266,17-08-12,16,OZ,1,1.49
86246,205,36,3635,107478070,13856,17-08-12,33.8,OZ,0,0
86246,205,63,6330,101116616,15266,17-08-12,16,OZ,1,2.49
86246,205,35,3504,103500030,330,17-08-12,16,OZ,1,1.49
86246,205,59,5902,103450030,10165,17-08-12,16,OZ,1,3.99
86246,205,36,3618,104900040,23359,17-08-12,20,OZ,1,1.69
86246,205,26,2630,103700030,14647,17-08-12,56,CT,2,3.18
86246,205,33,3303,102840020,10241,17-08-12,10.5,OZ,1,4.29
86246,205,57,5710,1089470080,21065,17-08-12,32,OZ,1,5.89
86246,205,33,3303,104178040,19154,17-08-12,10,OZ,1,4.29
86246,205,26,2606,105543757,11482,17-08-12,100,CT,1,1.69
86246,205,30,3001,104800141,8178,17-08-12,8,OZ,1,2.49
86246,205,26,2631,103600030,4139,17-08-12,140,CT,2,15.78
86246,205,33,3303,102840020,10241,17-08-12,1.25,OZ,1,0.5
86246,205,63,6315,101116616,15266,18-08-12,128,OZ,2,6.7
86246,205,33,3303,102840020,10241,18-08-12,10,OZ,1,4.29
86246,205,97,9753,10000,0,19-08-12,1,CT,1,0.79
86246,205,29,2905,104130343,38922,19-08-12,14,OZ,1,1.39
86246,205,21,2117,102500020,26108,19-08-12,67.5,OZ,0,0
86246,205,30,3001,104800141,8178,19-08-12,8,OZ,1,2.49
86246,205,63,6320,102685525,7667,19-08-12,12,CT,1,0.99
86246,205,97,9753,1022033727,0,19-08-12,1,CT,1,2.66
86246,205,58,5814,104470040,10837,19-08-12,10.6,OZ,1,2.99
86246,205,55,5552,104113040,84481,19-08-12,48,OZ,1,4.29
86246,205,64,6401,108066080,4098,19-08-12,144,OZ,1,13.49
86246,205,9,911,104113040,15294,19-08-12,5,OZ,1,2.09
86246,205,19,1905,101116616,15266,19-08-12,20,OZ,1,2.59
86246,205,8,805,107105373,3831,19-08-12,4,OZ,1,1.99
86246,205,58,5814,104470040,10837,19-08-12,4.4,OZ,1,1.99
86246,205,9,907,107021070,69929,19-08-12,24,OZ,1,1.09
86246,205,19,1908,105150050,9189,19-08-12,18,OZ,1,3.79
86246,205,8,807,101340919,17823,19-08-12,18,OZ,1,2.49
86246,205,62,6201,107111777,15194,19-08-12,48,OZ,1,6.29
86246,205,9,902,103010030,47346,19-08-12,13.5,OZ,1,4.19
86246,205,58,5823,107740070,2500,19-08-12,12,OZ,1,3.99
86246,205,2,202,1064420969,5345,19-08-12,17.6,OZ,1,2.89
86246,205,58,5815,103760030,8501,19-08-12,3.5,OZ,1,1.99
86246,205,12,1205,104800040,38150,19-08-12,5,OZ,2,2.58
86246,205,56,5620,104130343,38922,19-08-12,8,OZ,1,2.59
86246,205,6,610,1087627484,68727,19-08-12,2,OZ,1,1
86246,205,36,3634,1073951070,16807,19-08-12,20,OZ,1,1.49
86246,205,36,3631,101200010,12170,19-08-12,20,OZ,1,1
86246,205,64,6401,107231171,5150,20-08-12,72,OZ,1,7.79
86246,205,36,3611,108265787,4687,20-08-12,405.6,OZ,1,6.29
86246,205,21,2105,105200050,7054,20-08-12,32,OZ,3,5.31
86246,205,35,3509,109451494,20153,20-08-12,75,OZ,3,10.17
86246,205,64,6401,108066080,4098,20-08-12,72,OZ,1,8.49
86246,205,33,3301,104178040,19154,20-08-12,4.25,OZ,1,1.69
86246,205,58,5827,107367575,3012,20-08-12,12,OZ,1,3.39
86246,205,33,3303,102840020,10241,20-08-12,8,OZ,1,3.49
86246,205,64,6401,101820010,2510,20-08-12,144,OZ,1,9.79
86246,205,33,3302,102700020,57417,20-08-12,8.6,OZ,2,7.18
86246,205,23,2301,103340030,15802,20-08-12,16,OZ,1,1.79
86246,205,97,9781,10000,8255,20-08-12,1,CT,1,4.71
86246,205,63,6315,101116616,15266,20-08-12,32,OZ,1,1.59
86246,205,51,5116,107192171,25673,20-08-12,30.5,OZ,1,7.49
86246,205,22,2201,104116343,8435,20-08-12,96,OZ,1,2.39
86246,205,99,9904,103338333,33170,20-08-12,48,OZ,1,3.59
86246,205,9,902,104400040,18775,20-08-12,8,OZ,1,3.69
86246,205,99,9908,103338333,33170,20-08-12,8,OZ,1,2.29
86246,205,56,5615,107835474,2675,20-08-12,8,OZ,1,3.99
86246,205,3,310,107045070,4913,20-08-12,8,OZ,1,5.39
86246,205,55,5552,102073525,18893,20-08-12,48,OZ,2,11.18
86246,205,10,1012,102700020,23332,20-08-12,13,OZ,3,4.47
86246,205,5,520,103000030,14760,20-08-12,42,OZ,1,4.99
86246,205,5,516,101600010,12426,20-08-12,7.4,OZ,1,3.69
86246,205,25,2506,104127141,26189,21-08-12,16,OZ,1,2.29
86246,205,7,707,104300040,11339,21-08-12,11.5,OZ,1,4.09
86246,205,38,3801,104920040,5098,21-08-12,1,LB,1,1.29
86246,205,30,3001,102100020,9886,21-08-12,30,OZ,1,5.49
86246,205,64,6401,108769282,15787,22-08-12,72,OZ,1,8.79
86246,205,16,1604,102200020,6021,22-08-12,15,CT,1,1.29
86246,205,26,2604,101090010,15232,22-08-12,32,CT,2,3.18
86246,205,64,6401,108992484,20251,22-08-12,72,OZ,1,5.89
86246,205,31,3101,108105787,24931,23-08-12,0.3,OZ,1,3.89
86246,205,63,6315,107996777,31373,23-08-12,14,OZ,1,1.39
86246,205,36,3635,107478070,13856,23-08-12,33.8,OZ,1,1.99
86246,205,99,9904,1071575676,5278,23-08-12,16,OZ,1,2.99
86246,205,9,922,102430020,10577,23-08-12,20.08,OZ,1,3.5
86246,205,16,1604,102200020,5558,23-08-12,60,CT,1,3.29
86246,205,16,1604,101254616,18738,23-08-12,9,CT,1,1.39
86246,205,21,2119,108390080,12546,24-08-12,20,OZ,1,1.69
86246,205,9,902,102840020,17248,24-08-12,7.33,OZ,1,3.89
86246,205,36,3618,104900040,23359,24-08-12,20,OZ,1,1.69
86246,205,36,3601,104900040,3809,24-08-12,20,OZ,1,1.69
86246,205,36,3626,104900040,17186,24-08-12,20,OZ,1,1.69
86246,205,41,4110,103940030,71386,25-08-12,55,OZ,1,4.39
86246,205,36,3618,104900040,23359,25-08-12,96,OZ,1,4.49
86246,205,8,801,101300010,8164,25-08-12,14,OZ,1,1.79
86246,205,36,3626,104900040,17186,25-08-12,96,OZ,1,4.49
86246,205,9,907,107763373,17614,25-08-12,18,OZ,1,2.79
86246,205,36,3601,104900040,3809,25-08-12,96,OZ,1,4.49
86246,205,0,0,10000,0,25-08-12,0,,2,15.35
86246,205,33,3303,103304939,11221,25-08-12,9.5,OZ,2,8.58
86246,205,9,907,107763373,17614,25-08-12,13,OZ,1,1.99
86246,205,29,2902,103760030,8501,25-08-12,15,OZ,1,2.49
86246,205,8,803,104150040,6714,25-08-12,14,OZ,1,2.09
86246,205,28,2806,10930090,12157,25-08-12,24,OZ,1,3.49
86246,205,9,907,107763373,17614,25-08-12,20,OZ,1,2.79
86246,205,64,6401,101820010,11616,25-08-12,216,OZ,1,15.49
86246,205,58,5812,105450050,1322,25-08-12,16,OZ,2,8.58
86246,205,26,2608,104116343,8435,25-08-12,24,CT,2,1.98
86246,205,62,6201,107111777,15194,25-08-12,48,OZ,2,12.58
86246,205,26,2628,105400050,16048,25-08-12,1,RL,1,1
86246,205,56,5617,102100020,9886,25-08-12,12,OZ,1,4.49
86246,205,26,2609,104116343,8435,25-08-12,20,CT,1,2.19
86246,205,36,3626,101200010,16391,26-08-12,67.6,OZ,1,1.39
86246,205,75,7533,1031101737,25703,26-08-12,18,CT,1,2.79
86246,205,36,3601,101200010,13794,26-08-12,67.6,OZ,1,1.39
86246,205,56,5620,102100020,9886,26-08-12,7,OZ,1,4.59
86246,205,41,4107,104113040,2982,26-08-12,4,OZ,2,2.58
86246,205,64,6410,1089521686,21432,26-08-12,23.5,OZ,1,2.69
86246,205,5,501,103800030,14900,26-08-12,15,OZ,1,1.99
86246,205,26,2606,104155242,21531,26-08-12,24,CT,1,1
86246,205,56,5607,102100020,13967,26-08-12,8,OZ,1,2.59
86246,205,59,5902,101116616,15266,26-08-12,8,OZ,1,2.09
86246,205,16,1601,102200020,9347,26-08-12,15,CT,1,1.29
86246,205,21,2116,104300040,26420,26-08-12,40.5,OZ,2,2.78
86246,205,11,1102,1072277676,17117,26-08-12,100,CT,1,2.79
86246,205,9,907,107021070,69929,26-08-12,24,OZ,1,1.09
86246,205,9,906,104300040,16249,26-08-12,6,OZ,1,2.59
86246,205,97,9753,1020011121,0,27-08-12,1,CT,1,0.9
86246,205,99,9908,103338333,33170,27-08-12,160,OZ,1,5.99
86246,205,63,6315,107996777,31373,27-08-12,128,OZ,1,4.99
86246,205,51,5117,104113040,28204,27-08-12,5.25,OZ,4,4.36
86246,205,63,6320,102685525,7667,27-08-12,12,CT,1,0.99
86246,205,8,836,101116616,15266,27-08-12,64,OZ,1,2.59
86246,205,26,2628,104113040,28204,27-08-12,1,RL,2,1.38
86246,205,45,4511,107057575,93673,27-08-12,7,OZ,1,1
86246,205,81,8101,102820020,11186,27-08-12,1,CT,1,4.77
86246,205,9,907,107021070,69929,27-08-12,20,OZ,1,0.99
